1N83_Aa_2_101,1SKX_Aa_2_00-1,7,8,1.0
1T5Z_Aa_2_020,1T5Z_Aa_3_0-10,13,14,1.0
1N83_Aa_2_101,1SKX_Aa_3_-100,7,9,1.0
1T5Z_Aa_2_020,1T5Z_Aa_4_010,13,15,1.0
1N83_Aa_2_101,1SKX_Aa_4_-110,7,10,1.0
1T5Z_Aa_2_020,1T63_Aa_2_-11-1,13,16,1.0
1N83_Aa_2_101,1SKX_Aa_7_-110,7,11,1.0
1N83_Aa_2_101,1SKX_Aa_8_11-1,7,12,1.0
1T65_Aa_2_00-1,1T65_Aa_3_0-10,19,20,1.0
1T65_Aa_2_00-1,1T65_Aa_4_-100,19,21,1.0
1N83_Aa_2_101,1T5Z_Aa_2_020,7,13,1.0
1N83_Aa_2_101,1T5Z_Aa_3_0-10,7,14,1.0
1T65_Aa_2_00-1,1UHL_Bb_3_200,19,22,1.0
1N83_Aa_2_101,1T5Z_Aa_4_010,7,15,1.0
1T5Z_Aa_2_020,1T63_Aa_3_-1-10,13,17,1.0
1N83_Aa_2_101,1T63_Aa_2_-11-1,7,16,1.0
1Z95_Aa_2_00-1,1Z95_Aa_3_100,31,32,1.0
1N83_Aa_2_101,1T63_Aa_3_-1-10,7,17,1.0
1T65_Aa_2_00-1,1XJ7_Aa_2_110,19,23,1.0
1N83_Aa_2_101,1T63_Aa_4_-100,7,18,1.0
1Z95_Aa_2_00-1,1Z95_Aa_4_000,31,33,1.0
1Z95_Aa_2_00-1,2AM9_Aa_2_00-1,31,34,1.0
1N83_Aa_2_101,1T65_Aa_2_00-1,7,19,1.0
1N83_Aa_2_101,1T65_Aa_3_0-10,7,20,1.0
1Z95_Aa_2_00-1,2AM9_Aa_3_0-10,31,35,1.0
1N83_Aa_2_101,1T65_Aa_4_-100,7,21,1.0
1Z95_Aa_2_00-1,2AMA_Aa_3_100,31,38,1.0
1T5Z_Aa_2_020,1T65_Aa_3_0-10,13,20,1.0
1Z95_Aa_2_00-1,2AMA_Aa_4_-100,31,39,1.0
1Z95_Aa_2_00-1,2AMB_Aa_2_00-1,31,40,1.0
2AX9_Aa_2_00-1,2AX9_Aa_3_100,55,56,1.0
1T65_Aa_2_00-1,1XOW_Aa_4_-100,19,28,1.0
1T65_Aa_2_00-1,1XQ3_Aa_2_00-1,19,29,1.0
2FVJ_Aa_2_010,2FVJ_Aa_3_0-10,61,62,1.0
2AMA_Aa_2_00-1,2AMA_Aa_3_100,37,38,1.0
2FVJ_Aa_2_010,2FVJ_Aa_4_001,61,63,1.0
2AMA_Aa_2_00-1,2AMA_Aa_4_-100,37,39,1.0
2AMA_Aa_2_00-1,2AMB_Aa_2_00-1,37,40,1.0
1XJ7_Aa_4_010,2AMA_Aa_2_00-1,25,37,1.0
1XJ7_Aa_4_010,2AMA_Aa_3_100,25,38,1.0
2HVC_Aa_2_010,2HVC_Aa_3_0-10,67,68,1.0
1XJ7_Aa_4_010,2AMA_Aa_4_-100,25,39,1.0
2HVC_Aa_2_010,2HVC_Aa_4_-100,67,69,1.0
1XJ7_Aa_4_010,2AMB_Aa_2_00-1,25,40,1.0
2HVC_Aa_2_010,2OZ7_Aa_2_00-1,67,70,1.0
1T5Z_Aa_2_020,1XOW_Aa_4_-100,13,28,1.0
2HVC_Aa_2_010,2OZ7_Aa_3_100,67,71,1.0
1XJ7_Aa_4_010,2AMB_Aa_3_0-10,25,41,1.0
2HVC_Aa_2_010,2OZ7_Aa_4_-100,67,72,1.0
1XJ7_Aa_4_010,2AMB_Aa_4_-100,25,42,1.0
2AX7_Aa_2_00-1,2AX7_Aa_3_100,49,50,1.0
2AX9_Aa_2_00-1,2AX9_Aa_4_-100,55,57,1.0
2AO6_Aa_2_00-1,2AX8_Aa_3_100,43,53,1.0
2AO6_Aa_2_00-1,2AX8_Aa_4_-100,43,54,1.0
2AO6_Aa_2_00-1,2AX9_Aa_2_00-1,43,55,1.0
1Z95_Aa_2_00-1,2AMB_Aa_3_0-10,31,41,1.0
2AO6_Aa_2_00-1,2AX9_Aa_3_100,43,56,1.0
1Z95_Aa_2_00-1,2AMB_Aa_4_-100,31,42,1.0
1XJ7_Aa_4_010,2AO6_Aa_2_00-1,25,43,1.0
1XJ7_Aa_4_010,2AO6_Aa_3_100,25,44,1.0
2AX9_Aa_2_00-1,2AXA_Aa_2_00-1,55,58,1.0
2AO6_Aa_2_00-1,2AX9_Aa_4_-100,43,57,1.0
2PIO_Aa_2_100,2PIO_Aa_4_-100,73,75,1.0
2AO6_Aa_2_00-1,2AXA_Aa_2_00-1,43,58,1.0
2PIO_Aa_2_100,2PIP_Ll_2_010,73,76,1.0
2AO6_Aa_2_00-1,2AXA_Aa_4_-100,43,60,1.0
2PIO_Aa_2_100,2PIP_Ll_4_010,73,78,1.0
2AO6_Aa_2_00-1,2FVJ_Aa_2_010,43,61,1.0
1T5Z_Aa_2_020,1XQ3_Aa_3_100,13,30,1.0
2HVC_Aa_2_010,2PIP_Ll_3_100,67,77,1.0
1T5Z_Aa_2_020,1Z95_Aa_2_00-1,13,31,1.0
1XJ7_Aa_4_010,2AX6_Aa_2_00-1,25,46,1.0
2AX9_Aa_2_00-1,2GTK_Aa_4_001,55,66,1.0
1T5Z_Aa_2_020,1Z95_Aa_3_100,13,32,1.0
2FVJ_Aa_2_010,2GTK_Aa_3_0-10,61,65,1.0
1T65_Aa_2_00-1,1Z95_Aa_2_00-1,19,31,1.0
2AO6_Aa_2_00-1,2GTK_Aa_2_010,43,64,1.0
2AO6_Aa_2_00-1,2GTK_Aa_3_0-10,43,65,1.0
1T65_Aa_2_00-1,1Z95_Aa_3_100,19,32,1.0
2AO6_Aa_2_00-1,2GTK_Aa_4_001,43,66,1.0
1XJ7_Aa_4_010,2AX6_Aa_3_100,25,47,1.0
2AX9_Aa_2_00-1,2HVC_Aa_2_010,55,67,1.0
2AX9_Aa_2_00-1,2HVC_Aa_3_0-10,55,68,1.0
2PIV_Aa_2_00-1,2PIV_Aa_4_-100,91,93,1.0
2AX9_Aa_2_00-1,2HVC_Aa_4_-100,55,69,1.0
2AX9_Aa_2_00-1,2OZ7_Aa_2_00-1,55,70,1.0
2FVJ_Aa_2_010,2GTK_Aa_4_001,61,66,1.0
2FVJ_Aa_2_010,2HVC_Aa_2_010,61,67,1.0
1T65_Aa_2_00-1,1Z95_Aa_4_000,19,33,1.0
1T65_Aa_2_00-1,2AM9_Aa_2_00-1,19,34,1.0
2AX7_Aa_2_00-1,2AX8_Aa_4_-100,49,54,1.0
1T65_Aa_2_00-1,2AM9_Aa_3_0-10,19,35,1.0
2AX7_Aa_2_00-1,2AX9_Aa_2_00-1,49,55,1.0
