1M2Z_AD,1P93_AB,1,2,0.0
1M2Z_AD,1P93_AC,1,3,0.75
1M2Z_AD,1P93_AD,1,4,0.0
1M2Z_AD,1P93_BC,1,5,0.0
1M2Z_AD,1P93_BD,1,6,0.0
1M2Z_AD,1P93_CD,1,7,0.0
1M2Z_AD,1XLS_EF,1,8,0.0
1M2Z_AD,1XLS_EG,1,9,0.0
1M2Z_AD,1XLS_EH,1,10,0.0
1M2Z_AD,1XLS_FG,1,11,0.0
1M2Z_AD,1XLS_FH,1,12,0.0
1M2Z_AD,1XLS_GH,1,13,0.0
1M2Z_AD,2V0V_AB,1,14,0.0
1M2Z_AD,2V0V_AC,1,15,0.13793103448275862
1M2Z_AD,2V0V_AD,1,16,0.0
1M2Z_AD,2V0V_BC,1,17,0.0
1M2Z_AD,2V0V_BD,1,18,0.0
1M2Z_AD,2V0V_CD,1,19,0.0
1M2Z_AD,3CLD_AB,1,20,0.0
1M2Z_AD,3E7C_AB,1,21,0.0
1M2Z_AD,3GN8_AB,1,22,0.0
1M2Z_AD,3H52_AB,1,23,0.0
1M2Z_AD,3H52_AC,1,24,0.10256410256410256
1M2Z_AD,3H52_AD,1,25,0.0
1M2Z_AD,3H52_BC,1,26,0.0
1M2Z_AD,3H52_BD,1,27,0.0
1M2Z_AD,3H52_CD,1,28,0.0
1M2Z_AD,3K22_AB,1,29,0.0
1M2Z_AD,3K23_AB,1,30,0.0
1M2Z_AD,3K23_AC,1,31,0.0
1M2Z_AD,3K23_BC,1,32,0.0
1M2Z_AD,3OKI_AC,1,33,0.0
1M2Z_AD,3OLF_AC,1,34,0.0
1M2Z_AD,3OMK_AC,1,35,0.0
1M2Z_AD,3OMM_AC,1,36,0.0
1M2Z_AD,3OOF_AC,1,37,0.0
1M2Z_AD,3OOK_AC,1,38,0.0
1M2Z_AD,4E2J_AB,1,39,0.0
1M2Z_AD,4MDD_AB,1,40,0.0
1M2Z_AD,4OIV_AB,1,41,0.0547945205479452
1M2Z_AD,4P6X_AC,1,42,0.0
1M2Z_AD,4P6X_AE,1,43,0.0
1M2Z_AD,4P6X_AG,1,44,0.0
1M2Z_AD,4P6X_AI,1,45,0.0
1M2Z_AD,4P6X_AK,1,46,0.0
1M2Z_AD,4P6X_CE,1,47,0.0
1M2Z_AD,4P6X_CG,1,48,0.0
1M2Z_AD,4P6X_CI,1,49,0.0
1M2Z_AD,4P6X_CK,1,50,0.0
1M2Z_AD,4P6X_EG,1,51,0.0
1M2Z_AD,4P6X_EI,1,52,0.0
1M2Z_AD,4P6X_EK,1,53,0.0
1M2Z_AD,4P6X_GI,1,54,0.21052631578947367
1M2Z_AD,4P6X_GK,1,55,0.0
1M2Z_AD,4P6X_IK,1,56,0.0
1M2Z_AD,4QE8_AB,1,57,0.0
1M2Z_AD,4WVD_AB,1,58,0.0
1M2Z_AD,5IAW_AB,1,59,0.0
1M2Z_AD,5ICK_AB,1,60,0.0
1M2Z_AD,5Q0J_AC,1,61,0.0
1M2Z_AD,5Q0L_AC,1,62,0.0
1M2Z_AD,5Q0N_AC,1,63,0.0
1M2Z_AD,5Q0O_AC,1,64,0.0
1M2Z_AD,5Q0P_AC,1,65,0.0
1M2Z_AD,5Q0Q_AC,1,66,0.0
1M2Z_AD,5Q0S_AC,1,67,0.0
1M2Z_AD,5Q0U_AC,1,68,0.0
1M2Z_AD,5Q0V_AC,1,69,0.0
1M2Z_AD,5Q0Y_AC,1,70,0.0
1M2Z_AD,5Q0Z_AC,1,71,0.0
1M2Z_AD,5Q13_AC,1,72,0.0
1M2Z_AD,5Q14_AC,1,73,0.0
1M2Z_AD,5Q15_AC,1,74,0.0
1M2Z_AD,5Q16_AC,1,75,0.0
1M2Z_AD,5Q18_AC,1,76,0.0
1M2Z_AD,5Q19_AC,1,77,0.0
1M2Z_AD,5Q1A_AC,1,78,0.0
1M2Z_AD,5Q1B_AC,1,79,0.0
1M2Z_AD,5Q1C_AC,1,80,0.0
1M2Z_AD,5Q1D_AC,1,81,0.0
1M2Z_AD,5Q1F_AC,1,82,0.0
1M2Z_AD,5Q1H_AC,1,83,0.0
1M2Z_AD,5Q1H_AE,1,84,0.0
1M2Z_AD,5Q1H_AG,1,85,0.0
1M2Z_AD,5Q1H_CE,1,86,0.0
1M2Z_AD,5Q1H_CG,1,87,0.0
1M2Z_AD,5Q1H_EG,1,88,0.0
1M2Z_AD,5UC3_AB,1,89,0.0
1M2Z_AD,5UFS_AB,1,90,0.16
1M2Z_AD,5Y49_AB,1,91,0.0
1M2Z_AD,5YXJ_AB,1,92,0.13043478260869565
1M2Z_AD,5YXL_AC,1,93,0.0
1M2Z_AD,5Z12_AD,1,94,0.0
1M2Z_AD,6A5W_AC,1,95,0.0
1M2Z_AD,6A5Z_AH,1,96,0.0
1M2Z_AD,6DXK_AB,1,97,0.043478260869565216
1M2Z_AD,6ITM_AC,1,98,0.0
1M2Z_AD,6WMQ_AB,1,99,0.0
1M2Z_AD,7TRB_AB,1,100,0.0
1M2Z_AD,7YXD_AD,1,101,0.0
1M2Z_AD,7YXD_AH,1,102,0.0
1M2Z_AD,7YXD_AL,1,103,0.0
1M2Z_AD,7YXD_DH,1,104,0.0
1M2Z_AD,7YXD_DL,1,105,0.0
1M2Z_AD,7YXD_HL,1,106,0.0
1M2Z_AD,7YXN_AC,1,107,0.0
1M2Z_AD,7YXO_AC,1,108,0.0
1M2Z_AD,7YXO_AE,1,109,0.0
1M2Z_AD,7YXO_CE,1,110,0.0
1M2Z_AD,7YXR_AC,1,111,0.0
1M2Z_AD,8BFF_AB,1,112,0.0
1M2Z_AD,8BFF_AC,1,113,0.0
1M2Z_AD,8BFF_BC,1,114,0.0
1M2Z_AD,8HUK_AC,1,115,0.0
1P93_AB,1P93_AC,2,3,0.0
1P93_AB,1P93_AD,2,4,0.0
1P93_AB,1P93_BC,2,5,0.0
1P93_AB,1P93_BD,2,6,0.0
1P93_AB,1P93_CD,2,7,0.45
1P93_AB,1XLS_EF,2,8,0.0
1P93_AB,1XLS_EG,2,9,0.0
1P93_AB,1XLS_EH,2,10,0.0
1P93_AB,1XLS_FG,2,11,0.0
1P93_AB,1XLS_FH,2,12,0.0
1P93_AB,1XLS_GH,2,13,0.0
1P93_AB,2V0V_AB,2,14,0.20512820512820512
1P93_AB,2V0V_AC,2,15,0.030303030303030304
1P93_AB,2V0V_AD,2,16,0.12
1P93_AB,2V0V_BC,2,17,0.0
1P93_AB,2V0V_BD,2,18,0.0
1P93_AB,2V0V_CD,2,19,0.0
1P93_AB,3CLD_AB,2,20,0.6923076923076923
1P93_AB,3E7C_AB,2,21,0.72
1P93_AB,3GN8_AB,2,22,0.0
1P93_AB,3H52_AB,2,23,0.0
1P93_AB,3H52_AC,2,24,0.15789473684210525
1P93_AB,3H52_AD,2,25,0.0
1P93_AB,3H52_BC,2,26,0.0
1P93_AB,3H52_BD,2,27,0.0
1P93_AB,3H52_CD,2,28,0.125
1P93_AB,3K22_AB,2,29,0.72
1P93_AB,3K23_AB,2,30,0.0
1P93_AB,3K23_AC,2,31,0.0
1P93_AB,3K23_BC,2,32,0.06060606060606061
1P93_AB,3OKI_AC,2,33,0.0
1P93_AB,3OLF_AC,2,34,0.0
1P93_AB,3OMK_AC,2,35,0.0
1P93_AB,3OMM_AC,2,36,0.0
1P93_AB,3OOF_AC,2,37,0.0
1P93_AB,3OOK_AC,2,38,0.0
1P93_AB,4E2J_AB,2,39,0.0
1P93_AB,4MDD_AB,2,40,0.0
1P93_AB,4OIV_AB,2,41,0.0
1P93_AB,4P6X_AC,2,42,0.0
1P93_AB,4P6X_AE,2,43,0.0
1P93_AB,4P6X_AG,2,44,0.0
1P93_AB,4P6X_AI,2,45,0.0
1P93_AB,4P6X_AK,2,46,0.0
1P93_AB,4P6X_CE,2,47,0.0
1P93_AB,4P6X_CG,2,48,0.6551724137931034
1P93_AB,4P6X_CI,2,49,0.0
1P93_AB,4P6X_CK,2,50,0.0
1P93_AB,4P6X_EG,2,51,0.0
1P93_AB,4P6X_EI,2,52,0.0
1P93_AB,4P6X_EK,2,53,0.0
1P93_AB,4P6X_GI,2,54,0.0
1P93_AB,4P6X_GK,2,55,0.0
1P93_AB,4P6X_IK,2,56,0.0
1P93_AB,4QE8_AB,2,57,0.0
1P93_AB,4WVD_AB,2,58,0.2926829268292683
1P93_AB,5IAW_AB,2,59,0.0
1P93_AB,5ICK_AB,2,60,0.0
1P93_AB,5Q0J_AC,2,61,0.0
1P93_AB,5Q0L_AC,2,62,0.0
1P93_AB,5Q0N_AC,2,63,0.0
1P93_AB,5Q0O_AC,2,64,0.0
1P93_AB,5Q0P_AC,2,65,0.0
1P93_AB,5Q0Q_AC,2,66,0.0
1P93_AB,5Q0S_AC,2,67,0.0
1P93_AB,5Q0U_AC,2,68,0.0
1P93_AB,5Q0V_AC,2,69,0.0
1P93_AB,5Q0Y_AC,2,70,0.0
1P93_AB,5Q0Z_AC,2,71,0.0
1P93_AB,5Q13_AC,2,72,0.0
1P93_AB,5Q14_AC,2,73,0.0
1P93_AB,5Q15_AC,2,74,0.0
1P93_AB,5Q16_AC,2,75,0.0
1P93_AB,5Q18_AC,2,76,0.0
1P93_AB,5Q19_AC,2,77,0.0
1P93_AB,5Q1A_AC,2,78,0.0
1P93_AB,5Q1B_AC,2,79,0.0
1P93_AB,5Q1C_AC,2,80,0.0
1P93_AB,5Q1D_AC,2,81,0.0
1P93_AB,5Q1F_AC,2,82,0.0
1P93_AB,5Q1H_AC,2,83,0.0
1P93_AB,5Q1H_AE,2,84,0.0
1P93_AB,5Q1H_AG,2,85,0.0
1P93_AB,5Q1H_CE,2,86,0.0
1P93_AB,5Q1H_CG,2,87,0.0
1P93_AB,5Q1H_EG,2,88,0.0
1P93_AB,5UC3_AB,2,89,0.6363636363636364
1P93_AB,5UFS_AB,2,90,0.0
1P93_AB,5Y49_AB,2,91,0.08695652173913043
1P93_AB,5YXJ_AB,2,92,0.0
1P93_AB,5YXL_AC,2,93,0.0
1P93_AB,5Z12_AD,2,94,0.0
1P93_AB,6A5W_AC,2,95,0.0
1P93_AB,6A5Z_AH,2,96,0.0
1P93_AB,6DXK_AB,2,97,0.0
1P93_AB,6ITM_AC,2,98,0.0
1P93_AB,6WMQ_AB,2,99,0.0
1P93_AB,7TRB_AB,2,100,0.0
1P93_AB,7YXD_AD,2,101,0.0
1P93_AB,7YXD_AH,2,102,0.0
1P93_AB,7YXD_AL,2,103,0.0
1P93_AB,7YXD_DH,2,104,0.16666666666666666
1P93_AB,7YXD_DL,2,105,0.0
1P93_AB,7YXD_HL,2,106,0.0
1P93_AB,7YXN_AC,2,107,0.0
1P93_AB,7YXO_AC,2,108,0.0
1P93_AB,7YXO_AE,2,109,0.0
1P93_AB,7YXO_CE,2,110,0.0
1P93_AB,7YXR_AC,2,111,0.0
1P93_AB,8BFF_AB,2,112,0.0
1P93_AB,8BFF_AC,2,113,0.0
1P93_AB,8BFF_BC,2,114,0.05405405405405406
1P93_AB,8HUK_AC,2,115,0.15384615384615385
1P93_AC,1P93_AD,3,4,0.0
1P93_AC,1P93_BC,3,5,0.0
1P93_AC,1P93_BD,3,6,0.0
1P93_AC,1P93_CD,3,7,0.0
1P93_AC,1XLS_EF,3,8,0.0
1P93_AC,1XLS_EG,3,9,0.0
1P93_AC,1XLS_EH,3,10,0.0
1P93_AC,1XLS_FG,3,11,0.0
1P93_AC,1XLS_FH,3,12,0.0
1P93_AC,1XLS_GH,3,13,0.0
1P93_AC,2V0V_AB,3,14,0.0
1P93_AC,2V0V_AC,3,15,0.15384615384615385
1P93_AC,2V0V_AD,3,16,0.0
1P93_AC,2V0V_BC,3,17,0.0
1P93_AC,2V0V_BD,3,18,0.0
1P93_AC,2V0V_CD,3,19,0.0
1P93_AC,3CLD_AB,3,20,0.0
1P93_AC,3E7C_AB,3,21,0.0
1P93_AC,3GN8_AB,3,22,0.0
1P93_AC,3H52_AB,3,23,0.0
1P93_AC,3H52_AC,3,24,0.1111111111111111
1P93_AC,3H52_AD,3,25,0.0
1P93_AC,3H52_BC,3,26,0.0
1P93_AC,3H52_BD,3,27,0.0
1P93_AC,3H52_CD,3,28,0.0
1P93_AC,3K22_AB,3,29,0.0
1P93_AC,3K23_AB,3,30,0.0
1P93_AC,3K23_AC,3,31,0.0
1P93_AC,3K23_BC,3,32,0.0
